HIP,Name,Num,Constellation,RA,Dec,Mag,NameJ,Prn
111278,,39,Peg,338.147417,20.229944,6.43,,
111310,,ν,Tuc,338.250042,-61.982083,4.91,,
111394,,60,Aqr,338.512042,-1.574167,5.88,,
111449,,υ,Aqr,338.672917,-20.707861,5.21,,
111497,,η,Aqr,338.838875,-0.117361,4.04,,
111532,,31,Cep,338.94075,73.643139,5.08,,
111546,,8,Lac,338.967833,39.634333,5.73,,
111594,,σ1,Gru,339.121958,-40.5825,6.28,,
111643,,σ2,Gru,339.245083,-40.590861,5.85,,
111674,,9,Lac,339.343625,51.545361,4.64,,
111710,Situla,κ,Aqr,339.43925,-4.22775,5.04,,
111797,,30,Cep,339.662708,63.584528,5.19,,
111810,,40,Peg,339.71925,19.5225,5.84,,
111841,,10,Lac,339.815333,39.050278,4.89,,
111884,,41,Peg,339.945875,19.681139,6.33,,
111944,,11,Lac,340.12825,44.276278,4.5,,
111954,,ε,PsA,340.163875,-27.043611,4.18,,
112029,,ζ,Peg,340.365292,10.831389,3.41,,
112031,,12,Lac,340.369375,40.225472,5.25,,
112051,,ο,Peg,340.439208,29.307694,4.8,,
112102,,19,PsA,340.592,-29.361,6.12,,
112122,β Gruis,β,Gru,340.666375,-46.884556,2.07,,
112158,Matar,η,Peg,340.750542,30.221306,2.93,マタル,
112179,,67,Aqr,340.809375,-6.962917,6.4,,
112203,,ρ,Gru,340.874875,-41.414111,4.84,,
112211,,g,Aqr,340.896875,-18.830306,4.68,,
112242,,13,Lac,341.022875,41.819222,5.11,,
112358,,45,Peg,341.367458,19.366417,6.27,,
112374,,η,Gru,341.407708,-53.500167,4.84,,
112405,,β,Oct,341.5155,-81.381611,4.13,,
112440,,λ,Peg,341.632667,23.565667,3.97,,
112447,,ξ,Peg,341.672667,12.174083,4.2,,
112529,,68,Aqr,341.888292,-19.612861,5.24,,
112542,,τ1,Aqr,341.928125,-14.056417,5.68,,
112615,,70,Aqr,342.125792,-10.5555,6.19,,
112623,,ε,Gru,342.138333,-51.316694,3.49,,
112716,,τ,Aqr,342.397958,-13.592528,4.05,,
112724,,ι,Cep,342.420458,66.200722,3.5,,
112748,Sadalbari,μ,Peg,342.500417,24.601694,3.51,サダルバリ,
112778,,14,Lac,342.590708,41.953417,5.91,,
112781,,ξ,Oct,342.594792,-80.123806,5.32,,
112862,,21,PsA,342.83725,-29.536278,5.99,,
112917,,15,Lac,343.008125,43.312361,4.95,,
112935,,σ,Peg,343.099042,9.835556,5.16,,
112948,,γ,PsA,343.1315,-32.875444,4.46,,
112961,,λ,Aqr,343.153583,-7.579667,3.73,,
113031,,74,Aqr,343.369542,-11.616528,5.8,,
113044,,τ1,Gru,343.40725,-48.598083,6.03,,
113127,,78,Aqr,343.642208,-7.204528,6.2,,
113136,Skat,δ,Aqr,343.662667,-15.82075,3.27,,
113137,,ρ,Ind,343.664833,-70.073889,6.04,,
113148,,77,Aqr,343.69,-16.27175,5.53,,
113167,,1,Psc,343.747792,1.064889,6.11,,
113186,,ρ,Peg,343.80675,8.816083,4.91,,
113246,,δ,PsA,343.987042,-32.539694,4.2,,
113281,,16,Lac,344.098458,41.603889,5.6,,
113307,,τ3,Gru,344.19925,-47.969222,5.72,,
113357,,51,Peg,344.366042,20.768694,5.45,,
113368,Fomalhaut,α,PsA,344.411792,-29.621833,1.17,フォーマルハウト,1
113503,,52,Peg,344.799167,11.728944,5.76,,
113521,,2,Psc,344.864167,0.963083,5.43,,
113610,,3,Psc,345.157833,0.185833,6.22,,
113638,,ζ,Gru,345.220292,-52.754111,4.11,,
113674,,81,Aqr,345.348542,-7.061139,6.23,,
113726,,ο,And,345.480208,42.325972,3.62,,
113781,,82,Aqr,345.635667,-6.573917,6.18,,
113788,,2,And,345.651417,42.757806,5.09,,
113860,,π,PsA,345.874,-34.749611,5.12,,
113881,Scheat,β,Peg,345.943042,28.082444,2.44,シェアト,1
113889,,β,Psc,345.969208,3.820083,4.48,,
113919,,3,And,346.045125,50.051694,4.64,,
113957,,κ,Gru,346.164875,-53.964639,5.37,,
113963,Markab,α,Peg,346.190083,15.205361,2.49,マルカブ,1
113996,,h,Aqr,346.290458,-7.693806,5.44,,
114104,,1,Cas,346.653375,59.419778,4.84,,
114119,,c1,Aqr,346.670042,-23.743111,4.48,,
114131,,θ,Gru,346.719875,-43.520333,4.28,,
114132,,υ,Gru,346.723333,-38.892306,5.62,,
114144,,55,Peg,346.751083,9.409528,4.54,,
114155,,56,Peg,346.778083,25.468333,4.76,,
114200,,4,And,346.913667,46.387306,5.3,,
114210,,5,And,346.938542,49.295444,5.68,,
114222,,π,Cep,346.974333,75.387583,4.41,,
114273,,5,Psc,347.170167,2.127611,5.42,,
114341,,c2,Aqr,347.3615,-21.172472,3.68,,
114347,,57,Peg,347.381042,8.677167,5.05,,
114365,,2,Cas,347.433917,59.332694,5.68,,
114375,,89,Aqr,347.478667,-22.457583,4.71,,
114389,,58,Peg,347.506125,9.822111,5.39,,
114421,,ι,Gru,347.589292,-45.246639,3.88,,
114430,,6,And,347.614,43.54475,5.91,,
114520,,59,Peg,347.934125,8.720139,5.15,,
114526,,60,Peg,347.955458,26.847583,6.19,,
114570,,7,And,348.137167,49.405972,4.53,,
114724,,φ,Aqr,348.580542,-6.048528,4.22,,
114844,,61,Peg,348.942833,28.247917,6.51,,
114855,,ψ1,Aqr,348.972,-9.087694,4.24,,
114939,,χ,Aqr,349.212292,-7.726472,4.93,,
114971,,γ,Psc,349.289542,3.28225,3.7,,
114996,,γ,Tuc,349.357542,-58.235917,3.99,,
115022,,8,And,349.435917,49.015278,4.82,,
115033,,ψ2,Aqr,349.475833,-9.1825,4.41,,
115054,,φ,Gru,349.540792,-40.824056,5.54,,
115065,,9,And,349.597208,41.773694,5.98,,
115088,,ο,Cep,349.655875,68.111417,4.75,,
115102,,γ,Scl,349.705958,-32.531833,4.41,,
115115,,ψ3,Aqr,349.740208,-9.610722,4.99,,
115126,,94,Aqr,349.777125,-13.458444,5.2,,
115142,,96,Aqr,349.849417,-5.124306,5.56,,
115152,,11,And,349.874125,48.625194,5.44,,
115191,,10,And,349.96825,42.078028,5.81,,
115227,,7,Psc,350.085583,5.381444,5.05,,
115250,,τ,Peg,350.15925,23.740361,4.58,,
115271,,63,Peg,350.20625,30.415083,5.58,,
115280,,12,And,350.221542,38.182472,5.77,,
115355,,64,Peg,350.478875,31.812472,5.35,,
115404,,97,Aqr,350.662917,-15.039389,5.19,,
115407,,65,Peg,350.66875,20.82875,6.28,,
115438,,b1,Aqr,350.742917,-20.100333,3.96,,
115444,,66,Peg,350.769,12.313944,5.09,,
115590,,4,Cas,351.209375,62.282833,4.96,,
115591,,67,Peg,351.21175,32.384861,5.56,,
115623,,υ,Peg,351.344417,23.404,4.42,,
115669,,b2,Aqr,351.51175,-20.641861,4.38,,
115713,,ο,Gru,351.65225,-52.721917,5.53,,
115738,,κ,Psc,351.732958,1.255833,4.95,,
115755,,13,And,351.780542,42.911972,5.75,,
115768,,9,Psc,351.811542,1.122694,6.26,,
115806,,69,Peg,351.918208,25.167361,5.99,,
115830,,θ,Psc,351.992375,6.379111,4.27,,
115836,,τ,Oct,352.014875,-87.48225,5.5,,
115919,,70,Peg,352.288583,12.7605,4.54,,
116076,,14,And,352.821667,39.236389,5.22,,
116118,,100,Aqr,352.925167,-21.369444,6.24,,
116146,,13,Psc,352.989833,-1.085917,6.39,,
116231,,β,Scl,353.242458,-37.818361,4.38,,
116247,,b3,Aqr,353.319292,-20.914528,4.7,,
116264,,71,Peg,353.367042,22.498806,5.33,,
116310,,72,Peg,353.488125,31.325333,4.97,,
116323,,14,Psc,353.537292,-1.247528,5.91,,
116354,,15,And,353.656458,40.236556,5.55,,
116355,,73,Peg,353.659208,33.497278,5.63,,
116389,,ι,Phe,353.768875,-42.615111,4.69,,
116495,,16,Psc,354.097292,2.102083,5.68,,
116584,,λ,And,354.390458,46.459167,3.81,,
116592,,74,Peg,354.41525,16.8255,6.26,,
116611,,75,Peg,354.486542,18.400611,5.49,,
116631,,ι,And,354.534083,43.268083,4.29,,
116709,,18,And,354.784792,50.47175,5.35,,
116727,Errai,γ,Cep,354.837417,77.631972,3.21,エライ,
116737,,θ,Phe,354.866333,-46.637889,6.07,,
116758,,ω1,Aqr,354.946,-14.222056,4.97,,
116771,,ι,Psc,354.98675,5.627361,4.13,,
116805,,κ,And,355.101833,44.333972,4.15,,
116820,,μ,Scl,355.159208,-32.073,5.3,,
116889,,103,Aqr,355.393792,-18.026889,5.36,,
116901,,104,Aqr,355.440833,-17.816528,4.82,,
116928,,λ,Psc,355.512,1.780417,4.49,,
116971,,ω2,Aqr,355.680333,-14.54475,4.49,,
117020,,77,Peg,355.843167,10.3315,5.09,,
117073,,78,Peg,355.997667,29.361556,4.93,,
117089,,i1,Aqr,356.05025,-18.276917,5.24,,
117218,,i2,Aqr,356.5035,-18.678361,5.28,,
117221,,ψ,And,356.5085,46.420278,4.97,,
117245,,19,Psc,356.598083,3.486861,4.95,,
117301,,τ,Cas,356.764125,58.651861,4.88,,
117315,,σ,Phe,356.816625,-50.226417,5.18,,
117375,,20,Psc,356.985375,-2.761611,5.49,,
117447,,6,Cas,357.209042,62.214528,5.43,,
117452,,δ,Scl,357.231167,-28.130028,4.59,,
117491,,21,Psc,357.3645,1.076194,5.77,,
117500,,79,Peg,357.413958,28.842333,5.95,,
117628,,80,Peg,357.838542,9.3135,5.77,,
117629,,i3,Aqr,357.838833,-18.909167,5.17,,
117683,,22,Psc,357.990958,2.930417,5.59,,
117689,,γ1,Oct,358.027875,-82.018778,5.1,,
117718,,φ,Peg,358.122042,19.120361,5.06,,
117730,,82,Peg,358.154667,10.947333,5.3,,
117761,,24,Psc,358.231333,-3.155389,5.93,,
117774,,25,Psc,358.269792,2.090639,6.29,,
117863,,ρ,Cas,358.596,57.499389,4.51,,
117927,,26,Psc,358.782417,7.071028,6.22,,
118114,,γ2,Oct,359.387458,-82.16975,5.72,,
118121,,η,Tuc,359.395708,-64.298083,5,,
118131,,ψ,Peg,359.439792,25.141472,4.63,,
118178,,1,Cet,359.588208,-15.847472,6.28,,
118209,,27,Psc,359.668375,-3.555806,4.88,,
118234,,π,Phe,359.732167,-52.745944,5.13,,
118243,,σ,Cas,359.752208,55.754944,4.88,,
118268,,ω,Psc,359.8275,6.863583,4.03,,
118322,,ε,Tuc,359.978792,-65.577083,4.49,,
,,R,CrB,237.1434,28.15675,5.71,かんむり座R星,1
101065,Przybylski's Star,,Cen,174.4043,-46.70969,8.03,プシビルスキ星,1
,V838 Monocerotis,V838,Mon,106.0202,-3.84725,6.75,いっかくじゅう座V838星,1
,WR 104,,Sgr,270.5172,-23.62837,13.45,WR 104,1
