"HIP","RA","Dec","Mag"
847,2.595958,-11.785833,8.38
848,2.600833,58.4895,7.74
849,2.603875,-6.039694,8.6
850,2.606958,-30.479056,9.49
851,2.6095,-14.452222,8.35
852,2.6115,28.652917,7.11
853,2.614333,-73.649444,9.87
854,2.618458,13.594972,8.98
855,2.620833,51.912389,7.75
856,2.623375,15.231917,8.24
857,2.623583,57.1655,6.74
858,2.635083,33.130889,6.83
859,2.642667,52.31675,7.7
860,2.644375,59.673417,6.7
861,2.652792,-41.118583,8.67
862,2.656417,-49.281389,9.94
863,2.657583,-63.634306,8.73
864,2.65875,16.844083,9.63
865,2.659625,-73.224444,6.66
866,2.661458,56.056139,8.29
867,2.662917,12.820278,8.47
868,2.663625,2.300667,8.16
869,2.669375,13.223,8.97
870,2.669708,2.0555,7.51
871,2.675292,54.8915,8.97
872,2.676917,-54.400389,8.55
873,2.678125,-12.579806,5.84
874,2.688083,58.018306,7.85
875,2.69075,-38.768861,8.68
876,2.693167,58.769528,8.27
877,2.693125,55.342833,8.05
878,2.693583,-21.933583,7.68
879,2.694667,-73.507417,9.4
880,2.695083,37.473861,7.77
881,2.695167,-34.860722,6.89
882,2.696625,32.242583,7.55
883,2.697542,-57.486278,8.27
884,2.700542,51.177861,8.16
885,2.701375,49.01075,8.07
886,2.702,30.685667,7.91
887,2.722833,-13.902806,7.71
888,2.724958,-31.215167,10.16
889,2.733,48.110417,8.41
890,2.733458,64.963194,9.64
891,2.733292,-42.251611,8.88
892,2.737125,-2.0745,7.93
893,2.7415,-18.572833,7.78
894,2.74225,52.442778,8.9
895,2.755875,29.550528,8.55
896,2.76525,13.7505,9.15
897,2.768583,-5.784,10.86
898,2.768708,5.208694,11.55
899,2.768708,-10.877861,9.08
900,2.7735,4.133111,7.44
901,2.77875,26.337972,10.35
902,2.782917,57.587917,6.68
903,2.786667,-87.41425,8.85
904,2.787708,-7.376194,8.9
905,2.788917,49.546667,8.24
906,2.790125,-3.321361,6.74
907,2.809667,6.180528,10.75
908,2.811458,10.636028,8.44
909,2.815333,7.948167,7.69
910,2.816292,-15.467333,4.89
911,2.822708,-20.725306,11.8
912,2.822875,-29.640528,8.88
913,2.824333,-40.372694,7.7
914,2.825417,-32.800417,8.6
915,2.831583,-32.403889,8.44
916,2.837042,58.349861,9.5
917,2.840583,50.843111,9.03
918,2.841792,74.484583,7.15
919,2.842917,30.4495,7.95
920,2.851875,23.818139,8.23
921,2.851875,-8.359111,9.81
922,2.872042,-18.706889,8.48
923,2.872583,35.931083,9.33
924,2.878583,-49.629222,8.97
925,2.879125,-1.123333,8.08
926,2.879708,40.398972,7.47
927,2.880958,-55.749667,8.34
928,2.881417,-34.460083,7.75
929,2.886583,-58.909833,8.34
930,2.893417,-27.799778,5.41
931,2.896333,-3.078,7.56
932,2.897083,-18.600667,6.93
933,2.898292,7.1215,10.03
934,2.898542,-57.472389,9.04
935,2.898375,33.680306,8.69
936,2.898667,-5.068167,8.32
937,2.901583,-23.632361,7.85
938,2.903042,-80.173778,7.21
939,2.903333,-17.968917,8.98
940,2.904792,58.211833,7.09
941,2.905292,-72.275472,8.85
942,2.906042,63.443139,9.21
943,2.906125,10.328444,8.61
944,2.908583,-49.655889,7.91
945,2.912208,55.9615,7.47
946,2.915792,28.225139,8.65
947,2.919833,-9.702778,8.53
948,2.921208,-39.229639,9.92
949,2.92425,54.335528,8.09
950,2.932875,-35.133389,5.24
951,2.936458,57.271528,7.06
952,2.94075,27.51025,8.45
953,2.946458,-33.233833,8.73
954,2.948125,9.14,7.45
955,2.950583,-17.557694,9.02
956,2.959125,28.42325,7.51
957,2.960125,66.126361,7.32
958,2.961042,-54.209833,8.17
959,2.961833,50.989278,9.45
960,2.961917,-19.70325,9.72
961,2.962583,-35.546806,9.34
962,2.97475,-11.164833,8.75
963,2.978,-33.037389,9.32
964,2.978208,-22.817611,7.91
965,2.980708,-75.476833,7.49
966,2.983875,-42.172028,6.53
967,2.995958,48.152361,6.18
968,2.997042,-0.229694,8.69
969,3.0055,23.47175,6.58
970,3.005792,-54.750889,7.8
971,3.006083,28.606722,7.19
972,3.008083,48.680056,8.17
973,3.012583,-13.813139,6.56
974,3.016,27.099167,8.73
975,3.021625,-58.524806,7.62
976,3.022875,-7.088667,8.66
977,3.025333,-7.702,8.96
978,3.025333,39.038917,8.2
979,3.025292,-54.365333,8.68
980,3.0285,47.491167,7.36
981,3.033542,53.623917,6.87
982,3.036417,48.18225,7.6
983,3.041458,-17.938222,5.29
984,3.042958,46.774917,9.12
985,3.053833,-27.784556,8.25
986,3.057708,39.901583,7.43
987,3.058083,-15.164583,8.88
988,3.065833,43.818222,7.95
989,3.066083,22.556722,7.69
990,3.072,-50.700306,8.94
991,3.076292,-40.645583,10.58
992,3.082208,-57.505917,10.05
993,3.09225,-8.709778,8.88
994,3.105333,-61.60575,9
995,3.109917,45.959611,8.24
996,3.1175,20.234389,8.18
997,3.12425,-56.413333,9.91
998,3.124792,32.203917,8.88
999,3.1255,14.563694,8.44
1000,3.125542,-22.067083,8.73
1001,3.128917,-32.320833,9.12
1002,3.133167,-52.333389,9.23
1003,3.13675,-30.859278,8.66
1004,3.137292,24.636417,8.88
1005,3.138125,-11.692972,8.14
1006,3.139125,21.714139,11.67
1007,3.140292,-88.362889,7.22
1008,3.140125,44.59075,7.44
1009,3.142,44.70725,6.5
1010,3.146417,-36.486,10.07
1011,3.149125,44.316278,7.01
1012,3.153083,-13.610167,8.15
1013,3.161458,-26.853333,7.95
1014,3.162375,39.287944,8.18
1015,3.164375,9.527778,10.72
1016,3.165125,-59.507861,9.56
1017,3.166,-61.312694,8.51
1018,3.167875,-1.227194,7.22
1019,3.168958,-43.164472,7.53
1020,3.172208,19.771667,9.27
1021,3.181208,65.545222,10.78
1022,3.187625,4.975833,9.85
1023,3.188458,57.227556,7.34
1024,3.190917,31.309722,9.55
1025,3.193542,27.109194,8.19
1026,3.199833,46.095444,6.63
1027,3.202125,15.560361,8.63
1028,3.206458,-31.897694,8.8
1029,3.207667,-47.513528,9.86
1030,3.209333,37.693667,6.71
1031,3.209917,-57.912694,7.22
1032,3.2225,-22.264306,8.49
1033,3.22975,-3.381528,7.37
1034,3.232125,-23.678889,10.51
1035,3.236958,35.607194,8.84
1036,3.246875,66.322056,10.54
1037,3.248583,29.392917,8.39
1038,3.250167,12.330972,8.19
1039,3.251458,55.859,7.94
1040,3.251875,2.949667,8.62
1041,3.254292,72.521944,10.59
1042,3.254917,62.728083,7.8
1043,3.2575,49.9265,7.17
1044,3.260917,-45.176333,10.74
1045,3.265083,-24.954639,10.1
1046,3.266292,-22.470222,6.66
1047,3.267083,-23.939083,9.94
1048,3.267917,35.291667,7.69
1049,3.26925,37.418639,7.62
1050,3.271,5.631417,11.44
1051,3.27475,20.190417,8.75
1052,3.285208,84.04425,9.02
1053,3.284292,-7.682583,7.58
1054,3.286917,-22.935444,9.03
1055,3.287625,20.382417,10.41
1056,3.289708,-27.8135,8.17
1057,3.289625,16.921639,6.52
1058,3.291583,-43.065167,7.57
1059,3.29875,11.726361,10.01
1060,3.299792,-30.349833,10.68
1061,3.300542,21.405278,8.39
1062,3.300625,-5.242028,8.05
1063,3.302667,62.040917,6.63
1064,3.304542,20.752806,9.17
1065,3.306917,-17.184722,7.55
1066,3.307542,-37.822861,7.21
1067,3.308958,15.183611,2.83
1068,3.311,69.327583,12.49
1069,3.314417,-26.325306,7.44
1070,3.322125,19.521278,8.83
1071,3.323583,-23.732528,7.98
1072,3.326167,-20.618806,7.45
1073,3.330583,8.929889,7.72
1074,3.331458,-84.994028,5.78
1075,3.335417,49.723389,7.32
1076,3.349708,26.987611,6.24
1077,3.350833,65.613472,10.24
1078,3.3515,19.071639,9.86
1079,3.361,27.044056,8.72
1080,3.363,68.248222,10.88
1081,3.367042,-59.905194,8.44
1082,3.367083,-0.147694,10.68
1083,3.371792,-36.827917,10.77
1084,3.376875,-65.944417,8.84
1085,3.378458,-40.358389,9.05
1086,3.378917,41.035722,5.71
1087,3.384917,0.847028,9.58
1088,3.391792,-29.575639,8.58
1089,3.400917,36.170917,8.2
1090,3.404042,47.193278,7.98
1091,3.404375,-68.197639,9.22
1092,3.407542,80.665333,11.14
1093,3.411,42.949389,7.26
1094,3.413125,-28.300722,10.96
1095,3.418625,6.580417,8.65
1096,3.425917,-26.022167,5.94
1097,3.426833,-49.198417,8.99
1098,3.42925,18.635806,8.08
1099,3.434917,-26.284972,6.14
1100,3.435208,52.658722,8.59
1101,3.437917,-48.684139,6.97
1102,3.43925,-23.214611,6.86
1103,3.440167,8.193528,7.41
1104,3.442542,54.464583,8.73
1105,3.443458,64.864833,8.07
1106,3.444,-48.432722,8.54
1107,3.448292,1.383611,6.79
1108,3.452583,16.580639,8.96
1109,3.455708,17.918222,9.08
1110,3.456458,25.551972,9.48
1111,3.459417,-52.571,9.09
1112,3.459292,36.860278,8.9
1113,3.470125,-74.688167,8.76
1114,3.470708,-56.999778,7.15
1115,3.481625,-17.545389,7.39
1116,3.482458,-52.5455,8.93
1117,3.48325,-9.7425,8.74
1118,3.484083,59.999333,6.91
1119,3.5,-10.953694,9.42
1120,3.505,-3.908778,7.41
1121,3.505333,0.868722,9.22
1122,3.507667,41.98325,8.79
1123,3.509542,33.206083,6.22
1124,3.510625,76.027,7.17
1125,3.511833,44.512028,8.4
1126,3.516917,-74.912056,6.97
1127,3.516875,-0.033333,8.6
1128,3.517625,-11.311111,8.36
1129,3.517458,-43.18875,10.11
1130,3.522917,6.878139,9.23
1131,3.524917,73.390917,8.25
1132,3.527667,60.720361,7.7
1133,3.537458,26.258861,7
1134,3.542458,-7.198972,7.32
1135,3.547125,13.552361,8.6
1136,3.550375,-26.097444,10.25
1137,3.5545,35.418056,8.08
1138,3.555,-35.808306,7.84
1139,3.560083,55.283222,7.7
1140,3.561292,-55.069583,6.66
1141,3.56925,-8.8325,7.99
1142,3.577,-68.918667,8.2
1143,3.580083,52.860972,7.84
1144,3.58425,-27.531083,7.42
1145,3.585167,-1.184639,10.2
1146,3.586708,-62.771972,6.63
1147,3.586875,-21.196389,6.89
1148,3.588875,60.341639,8.51
1149,3.5895,4.885861,9
1150,3.593292,76.022167,7.72
1151,3.593042,-28.934444,9.42
1152,3.598417,43.845889,8.17
1153,3.601958,-2.197917,7.19
1154,3.606375,-27.169778,8.93
1155,3.607,-40.420167,8.08
1156,3.612792,16.640889,8.23
1157,3.6145,50.302389,8.31
1158,3.614958,-7.780528,5.13
1159,3.615458,-55.69675,10.17
1160,3.616208,-18.431472,9.54
1161,3.616958,-14.431472,6.95
1162,3.617667,56.252944,9.17
1163,3.6265,-16.67175,8.85
1164,3.640375,41.032583,6.68
1165,3.645708,-47.881417,8.77
1166,3.648292,-31.023222,9.49
1167,3.648583,53.827556,8.27
1168,3.650458,20.206694,4.79
1169,3.652333,1.296861,7.03
1170,3.660125,-18.932694,4.44
1171,3.660042,-46.617222,8.69
1172,3.661833,-43.831139,8.9
1173,3.662708,-39.794167,9.18
1174,3.663583,12.236389,9.1
1175,3.666917,-33.045917,8.71
1176,3.668292,-14.805139,6.63
1177,3.670625,-12.748194,7.92
1178,3.672583,51.616889,8.1
1179,3.673042,3.363917,8.67
1180,3.678,64.566167,8.4
1181,3.684375,-46.033472,7.13
1182,3.690583,-39.243222,11.83
1183,3.696875,-28.975028,10.22
1184,3.699,62.196361,8.49
1185,3.701042,-14.177583,6.82
1186,3.704833,-37.608972,9.89
1187,3.707417,-28.987389,10.04
1188,3.708292,23.793417,8.62
1189,3.708875,-0.302917,8.12
1190,3.7225,-32.152694,8.01
1191,3.727083,-9.569556,5.77
1192,3.732458,-3.027361,6.64
1193,3.732792,22.28425,6.25
1194,3.734667,21.542194,7.06
1195,3.742542,-34.904194,6.17
1196,3.744917,8.821028,6.02
1197,3.746667,8.818333,7.58
1198,3.749917,-36.160417,8.1
1199,3.750125,5.588361,8.41
1200,3.7545,66.113972,8.16
1201,3.755667,-16.054694,8.99
1202,3.757917,54.078444,7.68
1203,3.764708,-33.583944,9.09
1204,3.766667,52.639611,7.67
1205,3.768333,33.572167,9.72
1206,3.769,-68.530222,8.57
1207,3.778292,33.0305,7.34
1208,3.778875,31.53575,6.34
1209,3.780667,61.767194,8.44
1210,3.783125,-29.006417,9.09
1211,3.78825,34.868222,7.99
1212,3.789958,-44.650556,9.14
1213,3.790917,58.424306,9.91
1214,3.791,17.691639,8.98
1215,3.793958,27.283472,6.35
1216,3.79625,78.017306,8.17
1217,3.801,-68.849528,8.71
1218,3.802917,-34.495278,8.39
1219,3.803417,27.612,8.66
1220,3.805125,-24.485083,8.71
1221,3.806333,-42.103389,9.13
1222,3.809708,60.340472,10.55
1223,3.810292,-30.935056,9.4
1224,3.810625,53.074056,10.36
1225,3.81275,-40.095972,7.5
1226,3.812875,-40.092111,9.69
1227,3.813417,68.0065,11.67
1228,3.816917,-42.164944,8.7
1229,3.81775,45.179222,8.35
1230,3.817875,-6.138083,7.75
1231,3.81825,-16.756194,7.67
1232,3.823542,-42.496528,9.7
1233,3.824292,44.203389,6.76
1234,3.839625,28.587389,7.33
1235,3.8415,62.69625,9.12
1236,3.842667,-32.045278,7.89
1237,3.852292,-13.054389,8.53
1238,3.857792,-30.169139,8.79
1239,3.860667,24.06975,9.46
1240,3.862625,64.275306,10.66
1241,3.863667,-3.654194,9.11
1242,3.865292,-16.132306,11.49
1243,3.872542,-40.4545,7.65
1244,3.877417,52.036139,9.16
1245,3.885292,13.419417,7.87
1246,3.888917,-69.751444,9.08
1247,3.890458,50.050306,7.45
1248,3.892625,-24.346333,9.16
1249,3.910833,5.843833,6.98
1250,3.920542,-71.426111,8.78
1251,3.92175,-26.442222,10
1252,3.925417,-7.306389,8.93
1253,3.927625,11.609667,9.44
1254,3.93175,-35.15025,8.45
1255,3.937167,45.543917,8.24
1256,3.937583,39.020861,8.57
1257,3.942167,49.330167,8.27
1258,3.94625,-66.924056,8.54
1259,3.9525,59.440278,7.9
1260,3.953875,-11.990167,8.88
1261,3.959542,42.343944,8.46
1262,3.959333,-24.123056,10.44
1263,3.964833,60.431583,10.83
1264,3.965167,2.702306,8.4
1265,3.965083,-5.601194,7.48
1266,3.965958,-8.876278,9.05
1267,3.970792,58.329306,8.64
1268,3.978917,-75.911611,6.49
1269,3.978625,61.000194,6.43
1270,3.980167,-50.167306,8.77
1271,3.9845,-20.416167,9.88
1272,3.988708,4.251139,7.13
1273,3.993833,38.758972,8.05
1274,3.999333,-9.4795,8.57
1275,4.000042,-22.421444,9.76
1276,4.008458,-48.260278,11.58
1277,4.008375,14.707361,8.39
1278,4.008208,-67.899389,8.43
1279,4.010667,-42.671028,8.07
1280,4.011,-43.118972,10.42
1281,4.013167,-71.251389,9.22
1282,4.013833,-25.657139,10.37
1283,4.015417,-58.773889,8.24
1284,4.021833,88.401222,9.12
1285,4.0195,-14.053583,9.01
1286,4.022458,8.115611,7.59
1287,4.033792,-37.561528,9.11
1288,4.036625,-31.446333,5.66
1289,4.039292,47.892861,8.83
1290,4.0435,-27.778139,9.35
1291,4.045417,55.868056,9.02
1292,4.046833,-79.851028,6.59
1293,4.045417,-63.162028,8.54
1294,4.047708,30.532472,8.79
1295,4.059125,19.862278,11.79
1296,4.057833,76.95075,6.35
1297,4.0605,35.178,8.92
1298,4.068917,-22.577944,9.58
1299,4.08275,-33.469333,9.53
1300,4.086292,71.930972,9.74
1301,4.086042,16.646528,9.74
1302,4.089583,43.595111,6.12
1303,4.090667,-7.030056,8.69
1304,4.09275,-19.39925,8.78
1305,4.097708,-34.829306,9.07
1306,4.097708,-22.587917,7.9
1307,4.100083,-43.780139,7.88
1308,4.101208,-46.719861,11.06
1309,4.101583,-70.392389,7.18
1310,4.107125,53.945639,7.22
1311,4.115292,-36.79625,9.2
1312,4.130833,-66.690139,7.74
1313,4.130583,-56.224583,9.18
1314,4.13475,-55.469528,7.81
1315,4.135167,-32.760417,7.34
1316,4.13975,-38.83075,9.75
1317,4.140083,-17.89575,8.56
1318,4.141667,-13.403833,7.15
1319,4.141917,8.240194,6.12
1320,4.144667,15.837167,8.32
1321,4.146542,-1.523111,8.52
1322,4.151125,-50.269667,12.38
1323,4.155875,-21.600528,9.74
1324,4.159083,-4.977667,9.61
1325,4.16425,1.850583,6.98
1326,4.165875,11.938306,8.15
1327,4.166542,-39.491889,9.51
1328,4.17025,-30.434583,8.9
1329,4.173542,54.660167,7.43
1330,4.175333,-32.688361,6.67
1331,4.176458,-20.210056,6.5
1332,4.176833,-41.749806,9.67
1333,4.179375,36.629861,6.99
1334,4.179708,20.856667,10.01
1335,4.181042,41.849444,8.58
1336,4.18525,36.491389,7.74
1337,4.186667,47.279417,8.32
1338,4.186958,41.069083,9.2
1339,4.190333,10.24475,6.51
1340,4.190167,13.916806,7.46
1341,4.1965,-46.573944,8.03
1342,4.200792,-78.780083,6.78
1343,4.20725,47.244028,9.21
1344,4.210083,32.450806,10.04
1345,4.211583,-49.627694,8.88
1346,4.215625,46.614333,7.18
1347,4.218917,81.663694,8.67
1348,4.2205,-14.717944,8.53
1349,4.223292,-52.651583,6.84
1350,4.224125,-7.191972,8.94
1351,4.224875,-15.474194,9.23
1352,4.224875,49.461917,6.52
1353,4.229042,23.256222,6.95
1354,4.237708,61.533194,5.74
1355,4.239,63.552972,7.88
1356,4.239833,-58.151917,7.65
1357,4.250833,53.243278,7.75
1358,4.255792,21.774222,9.36
1359,4.261792,84.955056,7.8
1360,4.26025,2.371472,8.5
1361,4.262583,28.314306,9.2
1362,4.263917,-13.061083,9.01
1363,4.270375,56.909611,7.61
1364,4.271292,10.502167,8.65
1365,4.273042,-1.653028,8.38
1366,4.273083,38.681667,4.61
1367,4.273667,31.074222,7.63
1368,4.27475,40.948083,8.99
1369,4.278583,-12.04025,8.44
1370,4.281083,48.564583,8.91
1371,4.285792,-36.679944,10.51
1372,4.287667,47.947417,5.86
1373,4.297958,18.178417,10.18
1374,4.299833,-18.305861,10.67
1375,4.299875,-61.258333,8.5
1376,4.300667,-44.364306,8.64
1377,4.301833,23.597639,7.9
1378,4.304833,-14.109139,9.51
1379,4.31575,24.661333,8.53
1380,4.31575,-4.449028,8.83
1381,4.316083,54.980722,7.93
1382,4.317542,-43.852694,7.96
1383,4.32825,62.825806,8.56
1384,4.329875,2.476778,9.06
1385,4.332667,0.590111,8.96
1386,4.33275,29.181972,11.54
1387,4.339417,-71.915778,10.07
1388,4.340292,16.508417,9.73
1389,4.342875,18.859556,10.51
1390,4.343083,16.510417,8.78
1391,4.349625,-44.651278,8.54
1392,4.352083,8.876333,6.66
1393,4.351542,-51.522361,9.36
1394,4.351583,-66.567083,8.3
1395,4.3655,-46.335611,9.32
1396,4.367208,-65.661333,9.26
1397,4.369833,0.320972,7.71
1398,4.375333,-47.433222,11.36
1399,4.376292,-59.951056,11.3
1400,4.377333,45.765972,8.82
1401,4.383708,50.287361,9.28
1402,4.386208,-19.051083,6.46
1403,4.387708,36.550444,7.57
1404,4.393958,-69.878444,8.25
1405,4.395458,65.268861,12.12
1406,4.387167,24.667861,10.83
1407,4.401833,-64.378583,11.3
1408,4.411375,-52.80125,10.42
1409,4.411167,44.744917,7.89
1410,4.415542,12.042417,8.35
1411,4.418625,37.537861,9.09
1412,4.419708,-8.682306,10.99
1413,4.420875,-60.799222,7.67
1414,4.422792,73.637556,9.37
1415,4.429458,51.433083,6.11
1416,4.436583,26.5695,9.16
1417,4.436792,53.71125,7.88
1418,4.440042,-48.161417,10.4
1419,4.446083,-66.358889,7.79
1420,4.446,-3.274278,10.43
1421,4.448542,1.688694,6.19
1422,4.448625,-6.154528,8.26
1423,4.451167,-6.18825,10.01
1424,4.451583,-1.86275,7.1
1425,4.455292,-79.232333,7.92
1426,4.456083,-48.062722,9.35
1427,4.457708,16.331083,7.21
1428,4.459917,59.057583,7.71
1429,4.463458,20.227028,6.91
1430,4.463875,-49.290639,9.56
1431,4.464458,51.0745,8.66
1432,4.465042,4.953361,9.26
1433,4.4685,-17.567,9.44
1434,4.470042,44.577944,7.38
1435,4.470208,7.866056,7.53
1436,4.47625,18.04525,9.38
1437,4.476958,0.377583,8.88
1438,4.483083,4.698944,12.22
1439,4.484625,12.7715,6.54
1440,4.484875,-25.916639,8.17
1441,4.487208,34.575583,8.47
1442,4.490375,40.2275,9.94
1443,4.492042,-7.845583,11.03
1444,4.494292,-13.455639,6.51
1445,4.497833,40.746806,7.71
1446,4.501125,9.512083,9.92
1447,4.502792,9.514917,9.16
1448,4.503667,31.291833,8.3
1449,4.509542,-21.83175,8.15
1450,4.511708,-69.06175,8.53
1451,4.513,-45.762778,9.26
1452,4.523458,-83.061361,9.76
1453,4.525417,-26.907889,9.7
1454,4.530625,-51.670278,9.35
1455,4.532917,3.79675,7.2
1456,4.538292,46.214361,6.83
1457,4.541583,-52.967528,9.31
1458,4.5425,-65.063278,8.96
1459,4.543917,34.310444,10.22
1460,4.550625,52.412694,8.1
1461,4.56125,72.946778,7.56
1462,4.569125,-75.663278,8.43
1463,4.569125,10.202861,10.88
1464,4.570625,-21.138444,6.69
1465,4.571958,11.206278,6.07
1466,4.573917,61.727056,7.63
1467,4.576333,-34.173278,8.68
1468,4.576792,19.404417,8.94
1469,4.576708,-36.509889,6.67
1470,4.577083,-2.014806,7.21
1471,4.577458,-52.123417,9.63
1472,4.581208,-63.666778,9.16
1473,4.582125,36.785333,4.51
1474,4.582375,44.558444,7.19
1475,4.585583,44.021944,8.09
1476,4.586333,-49.905528,7.27
1477,4.586417,30.396056,7.08
1478,4.589833,49.509778,7.84
1479,4.601792,83.3675,8.19
1480,4.604042,22.880278,7.98
1481,4.608375,-63.477361,7.46
1482,4.613667,21.477667,8.82
1483,4.615,-55.426028,9.43
1484,4.614875,76.276556,7.18
1485,4.616,-35.312083,11.26
1486,4.619917,62.202806,6.97
1487,4.623042,-46.532139,7.47
1488,4.6275,26.140361,7.27
1489,4.633167,-27.951972,8.47
1490,4.633708,41.984417,8.4
1491,4.638333,-40.2845,9.33
1492,4.651333,35.989972,7.73
1493,4.65925,31.517222,5.88
1494,4.6605,-31.701278,9.68
1495,4.665125,22.879639,7.14
1496,4.669667,44.630028,7.05
1497,4.670708,12.694917,8.62
1498,4.673167,-17.03125,9.45
1499,4.673417,-8.052639,6.47
1500,4.674875,-29.956889,8.36
1501,4.675625,43.791139,6.1
1502,4.677167,-43.235583,6.33
1503,4.678333,15.990694,8.64
1504,4.684375,-60.830694,8.05
1505,4.687042,68.780944,9.91
1506,4.688333,-19.359972,9.69
1507,4.691042,-39.677306,9.26
1508,4.692208,-68.569194,8.72
1509,4.698083,-10.949333,8.16
1510,4.7,68.500111,8.3
1511,4.707458,30.392694,11.61
1512,4.71275,1.063111,10.27
1513,4.723167,-23.28925,10.38
1514,4.727042,-33.324333,8.8
1515,4.729792,-23.164278,10.12
1516,4.73075,-49.086889,9.51
1517,4.731625,-11.589111,8.76
1518,4.731833,-59.131722,9.46
1519,4.734917,52.172667,7.64
1520,4.736583,56.338389,9.66
1521,4.736833,63.28825,7.7
1522,4.741208,63.572,8.96
1523,4.743417,-26.293722,10.3
1524,4.744208,50.694,7.83
1525,4.746042,-15.997278,9.44
1526,4.752125,60.335306,7.83
1527,4.752542,-24.442861,9.16
1528,4.7615,15.035722,9.34
1529,4.762208,53.298194,8.96
1530,4.76375,22.368694,8.76
1531,4.772125,-77.988972,7.8
1532,4.77325,-9.964111,9.9
1533,4.775167,-56.460833,9.27
1534,4.778625,17.572361,9.21
1535,4.781375,7.2825,8.9
1536,4.781125,-67.578444,9.58
1537,4.788,-24.252778,9.07
1538,4.79975,16.314861,8.6
1539,4.801708,-3.053083,10.93
1540,4.801333,70.049472,9.62
1541,4.80325,13.577278,8.19
1542,4.807667,55.971417,8.77
1543,4.80925,59.704972,7.83
1544,4.813125,-33.908944,8.78
1545,4.819333,0.520583,7.93
1546,4.820708,-19.908278,12.46
1547,4.820917,14.054806,8.36
1548,4.823167,53.020583,9.47
1549,4.825583,73.122611,7.31
1550,4.827917,59.139056,7.26
1551,4.835417,-46.499056,7.45
1552,4.839125,-40.120556,8.12
1553,4.84175,26.454083,7.58
1554,4.843208,9.044167,8.3
1555,4.84375,-53.844139,7.78
1556,4.843625,-14.832778,9.08
1557,4.846292,67.323528,8.05
1558,4.847083,75.236917,9.06
1559,4.847667,19.999083,7.68
1560,4.850833,-59.69075,7.96
1561,4.853792,-37.758944,9.71
1562,4.857,-8.823833,3.56
1563,4.85775,13.864583,9.33
1564,4.858292,-70.661556,8.2
1565,4.87025,-17.678889,7.95
1566,4.871708,5.760389,8.76
1567,4.87275,-54.0115,8.49
1568,4.877333,31.980639,10.3
1570,4.892708,-21.80725,7.75
1571,4.895333,-50.429417,7.44
1572,4.902042,-69.102833,8.75
1573,4.901917,-7.223667,7.03
1574,4.906958,-43.082111,8.99
1575,4.92325,40.7295,6.35
1576,4.923375,-30.658611,9.14
1577,4.93125,-56.8515,9.68
1578,4.9405,24.016028,9.4
1579,4.944792,36.9625,7.26
1580,4.946375,74.276556,8.4
1581,4.948542,-12.358028,8.29
1582,4.953208,-60.912194,7.97
1583,4.955292,50.750167,8.29
1584,4.958167,69.887028,9.1
1585,4.959,-22.391278,9.68
1586,4.958875,57.65975,8.28
1587,4.962,-2.478972,6.96
1588,4.965333,-5.450528,8.82
1589,4.969833,13.393306,8.7
1590,4.970208,58.592222,9.75
1591,4.970833,42.88,8.66
1592,4.971083,55.71425,7.78
1593,4.975125,44.709444,7.52
1594,4.98075,39.542861,8.09
1595,4.9845,16.250889,6.6
1596,4.987958,1.582556,7.62
1597,4.9915,-25.121667,7.45
1598,5.002125,38.228056,6.97
1599,5.007958,-64.877611,4.23
1600,5.012208,-17.700417,6.73
